cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
1648	chrII	652598	652716	+	652705	10.523846	1.559089	652606	652705	100	NA	YBR214W
1650	chrII	653448	653518	+	653503	6.821012	1.753975	653475	653504	30	NA	YBR215W
1651	chrII	653683	653869	+	653683	20.073267	5.846583	653683	653797	115	NA	YBR215W
1653	chrII	654010	654433	+	654274	20.268147	2.143747	654131	654402	272	NA	YBR215W
1655	chrII	654630	654662	+	654649	3.897721	1.364203	654641	654662	22	NA	YBR215W
1656	chrII	654693	654871	+	654783	6.041467	0.974431	654699	654850	152	NA	YBR215W
1658	chrII	657988	658090	+	658011	4.287493	1.559089	658011	658086	76	NA	YBR217W
1660	chrII	658228	658274	+	658254	2.533518	0.779544	658228	658254	27	NA	YBR217W
1661	chrII	661783	661852	+	661830	2.923291	1.364203	661791	661830	40	NA	NA
1662	chrII	661989	662136	+	662009	15.006227	3.897722	661995	662094	100	NA	NA
1663	chrII	663860	663957	+	663874	7.405671	3.50795	663871	663923	53	NA	NA
1667	chrII	666650	666710	+	666670	2.923291	0.974431	666650	666691	42	NA	NA
1672	chrII	670888	670924	+	670917	2.728404	0.779544	670891	670924	34	NA	YBR225W
1673	chrII	671114	671469	+	671151	30.792	6.236356	671150	671393	244	NA	YBR225W
1675	chrII	671518	671557	+	671530	28.258483	14.421572	671529	671555	27	NA	YBR225W
1676	chrII	671856	671926	+	671859	3.313062	0.779544	671859	671922	64	NA	YBR225W
1677	chrII	671964	672035	+	672034	2.533518	0.779544	671972	672034	63	NA	YBR225W
1678	chrII	672067	672319	+	672173	20.85281	5.067039	672158	672275	118	NA	YBR225W
1679	chrII	672808	672859	+	672835	2.923291	1.559089	672808	672847	40	NA	YBR225W
1683	chrII	675608	675751	+	675715	36.638583	10.52385	675655	675737	83	NA	YBR228W
1684	chrII	675798	675980	+	675808	35.469269	4.092608	675808	675954	147	NA	YBR228W
1691	chrII	683551	683599	+	683555	2.728405	1.169317	683551	683597	47	NA	YBR233W
1692	chrII	683641	683686	+	683684	2.923291	1.559089	683645	683686	42	NA	YBR233W
1693	chrII	683905	683977	+	683931	2.728405	1.169317	683905	683955	51	NA	YBR233W
1696	chrII	684355	684395	+	684387	1.753974	0.584658	684355	684395	41	NA	YBR233W
1700	chrII	685048	685207	+	685151	24.555646	5.067039	685093	685160	68	NA	YBR233W-A
1702	chrII	686990	687199	+	687105	21.632353	7.405672	687015	687106	92	NA	YBR235W
1703	chrII	687267	687288	+	687280	3.118177	1.169317	687269	687285	17	NA	YBR235W
1704	chrII	687564	687566	+	687566	1.169317	0.974431	687564	687566	3	NA	YBR235W
1705	chrII	687864	687914	+	687864	1.364202	0.779544	687864	687914	51	NA	YBR235W
1706	chrII	687997	688154	+	688097	6.041467	1.364203	687999	688113	115	NA	YBR235W
1707	chrII	688213	688374	+	688317	4.287492	0.584658	688234	688354	121	NA	YBR235W
1708	chrII	688710	688786	+	688778	5.067037	1.169317	688727	688785	59	NA	YBR235W
1709	chrII	688820	688907	+	688886	1.94886	0.389772	688831	688907	77	NA	YBR235W
1710	chrII	689112	689167	+	689165	3.118177	1.364203	689133	689166	34	NA	YBR235W
1712	chrII	689502	689504	+	689503	3.313063	2.143747	689502	689504	3	NA	YBR235W
1715	chrII	692226	692336	+	692227	10.328961	1.169317	692227	692335	109	NA	YBR237W
1716	chrII	692383	692530	+	692410	13.447138	3.313064	692386	692504	119	NA	YBR237W
1717	chrII	692668	692883	+	692703	10.718733	1.169317	692673	692844	172	NA	YBR237W
1718	chrII	692930	692966	+	692966	4.287495	2.728406	692959	692966	8	NA	YBR237W
1719	chrII	693169	693218	+	693169	1.364202	0.389772	693169	693218	50	NA	YBR237W
1721	chrII	693714	693784	+	693731	1.169316	0.584658	693714	693784	71	NA	YBR237W
1722	chrII	693822	693905	+	693877	5.651695	1.559089	693825	693895	71	NA	YBR237W
1723	chrII	693988	694019	+	693993	2.143746	0.584658	693990	694018	29	NA	YBR237W
1724	chrII	694276	694278	+	694276	1.559089	1.364203	694276	694278	3	NA	YBR237W
1725	chrII	696991	697092	+	697035	7.405669	2.533519	697008	697080	73	NA	NA
1726	chrII	697793	698177	+	697842	70.74365	9.939192	697832	698034	203	NA	NA
1728	chrII	698304	698406	+	698320	3.702835	1.169317	698310	698394	85	NA	NA
1730	chrII	698829	698875	+	698848	4.677265	1.753975	698836	698865	30	NA	NA
1731	chrII	699246	699322	+	699280	2.728404	0.584658	699246	699306	61	NA	NA
1732	chrII	699778	699828	+	699778	1.559088	0.389772	699778	699828	51	NA	NA
1733	chrII	699933	699984	+	699938	3.897721	1.559089	699938	699957	20	NA	NA
1734	chrII	701063	701082	+	701069	1.169316	0.584658	701063	701082	20	NA	NA
1735	chrII	703443	703580	+	703463	11.498277	2.143747	703463	703532	70	NA	NA
1740	chrII	704613	705071	+	704720	84.775443	7.990331	704639	704955	317	NA	YBR242W
1746	chrII	707564	707753	+	707697	155.519113	69.769228	707573	707732	160	NA	YBR244W
1751	chrII	711768	711890	+	711869	16.760203	8.574989	711786	711869	84	NA	YBR246W
1752	chrII	712021	712028	+	712021	2.338633	1.169317	712021	712024	4	NA	YBR246W
1753	chrII	712134	712202	+	712159	4.482379	1.559089	712138	712201	64	NA	YBR246W
1754	chrII	712233	712392	+	712324	6.43124	2.728406	712246	712360	115	NA	YBR246W
1755	chrII	712433	712435	+	712433	1.559088	0.584658	712433	712435	3	NA	YBR246W
1757	chrII	714667	714777	+	714772	4.872151	1.169317	714670	714772	103	NA	NA
1758	chrII	716797	716807	+	716807	2.143747	1.364203	716801	716807	7	NA	NA
1762	chrII	719114	719265	+	719146	53.983449	9.354533	719146	719202	57	NA	YBR250W
1763	chrII	719644	719694	+	719676	1.94886	0.584658	719654	719694	41	NA	YBR250W
1764	chrII	720536	720564	+	720545	1.753974	0.584658	720536	720564	29	NA	YBR250W
1768	chrII	721597	721949	+	721870	30.986885	3.313064	721636	721927	292	NA	YBR251W
1770	chrII	722697	722755	+	722744	7.600558	3.702836	722699	722754	56	NA	YBR252W
1773	chrII	724364	724511	+	724511	470.260177	125.701541	724420	724511	92	NA	YBR255W
1774	chrII	724612	724676	+	724637	18.124406	4.092608	724633	724669	37	NA	YBR255W
1775	chrII	724755	724846	+	724846	14.226684	4.872153	724756	724846	91	NA	YBR255W
1776	chrII	725108	725185	+	725110	7.795443	3.118178	725110	725180	71	NA	YBR255W
1777	chrII	725410	725632	+	725412	27.868709	3.313064	725411	725566	156	NA	YBR255W
1778	chrII	725774	725881	+	725787	8.3801	2.143747	725779	725873	95	NA	YBR255W
1779	chrII	725920	725984	+	725984	30.986889	11.888053	725925	725984	60	NA	YBR255W
1781	chrII	726568	726593	+	726573	1.559089	0.974431	726568	726593	26	NA	NA
1784	chrII	727167	727331	+	727219	7.990327	2.338633	727214	727324	111	NA	NA
1787	chrII	729192	729377	+	729254	9.35453	2.338633	729230	729327	98	NA	YBR257W
1788	chrII	729411	729430	+	729430	1.169316	0.584658	729411	729430	20	NA	YBR257W
1790	chrII	730680	730737	+	730680	1.364202	0.584658	730680	730737	58	NA	YBR259W
1791	chrII	730879	730972	+	730903	3.897721	1.753975	730882	730964	83	NA	YBR259W
1792	chrII	731006	731101	+	731038	4.092607	1.169317	731021	731084	64	NA	YBR259W
1793	chrII	731258	731292	+	731259	3.313063	1.753975	731259	731282	24	NA	YBR259W
1794	chrII	731576	731624	+	731599	1.753974	0.584658	731576	731624	49	NA	YBR259W
1795	chrII	732105	732128	+	732107	4.092607	2.533519	732107	732124	18	NA	YBR259W
1796	chrII	734802	734897	+	734820	3.118176	0.779544	734802	734897	96	NA	NA
1799	chrII	736320	736761	+	736320	243.217849	24.945422	736320	736722	403	NA	YBR263W
1801	chrII	736802	736824	+	736823	21.827244	14.226686	736823	736824	2	NA	YBR263W
1802	chrII	737068	737131	+	737125	59.635147	14.0318	737076	737126	51	NA	YBR263W
1803	chrII	737281	737419	+	737341	26.894279	6.041469	737320	737387	68	NA	YBR263W
1804	chrII	737451	737580	+	737519	9.93919	2.728406	737458	737528	71	NA	YBR263W
1806	chrII	738651	738788	+	738781	9.35453	2.143747	738672	738781	110	NA	YBR265W
1807	chrII	738819	739242	+	738961	39.561874	3.702836	738896	739175	280	NA	YBR265W
1813	chrII	740402	740407	+	740404	8.964761	6.431242	740403	740405	3	NA	YBR267W
1814	chrII	740445	740516	+	740512	7.795443	4.677267	740459	740512	54	NA	YBR267W
1817	chrII	741779	741977	+	741832	57.686284	11.108508	741832	741879	48	NA	NA
1818	chrII	742052	742132	+	742099	2.728404	0.584658	742070	742132	63	NA	NA
1819	chrII	742499	742578	+	742554	4.287492	0.779544	742533	742578	46	NA	NA
1820	chrII	742715	742797	+	742779	8.964759	1.753975	742753	742779	27	NA	NA
1824	chrII	744955	744996	+	744975	2.143747	1.169317	744973	744991	19	NA	YBR271W
1825	chrII	745087	745223	+	745142	5.261922	0.779544	745114	745205	92	NA	YBR271W
1826	chrII	745372	745407	+	745406	1.169316	0.389772	745372	745407	36	NA	YBR271W
1827	chrII	745518	745518	+	745518	1.364203	1.364203	745518	745518	1	NA	YBR271W
1828	chrII	745597	745776	+	745666	8.380099	1.753975	745640	745737	98	NA	YBR271W
1830	chrII	748017	748046	+	748018	2.338633	1.169317	748018	748046	29	NA	NA
1834	chrII	749886	749933	+	749929	3.507948	0.584658	749886	749931	46	NA	YBR274W
1835	chrII	750136	750184	+	750137	4.092608	1.559089	750137	750182	46	NA	YBR274W
1837	chrII	751021	751022	+	751022	1.753975	1.364203	751021	751022	2	NA	YBR274W
1840	chrII	761337	761371	+	761359	20.657928	8.185217	761338	761359	22	NA	YBR279W
1844	chrII	761410	762446	+	762295	500.272603	61.973783	761678	762361	684	NA	YBR279W
1845	chrII	764164	764194	+	764186	1.169316	0.779544	764164	764194	31	NA	NA
1850	chrII	768296	768470	+	768404	21.24258	3.118178	768297	768444	148	NA	YBR282W
1851	chrII	768945	768965	+	768956	120.829388	89.647611	768952	768956	5	NA	NA
1852	chrII	769096	769130	+	769120	1.364202	0.389772	769096	769130	35	NA	NA
1853	chrII	769285	769390	+	769327	3.118176	0.779544	769303	769383	81	NA	NA
1858	chrII	771167	771287	+	771244	100.366341	23.970992	771227	771254	28	NA	YBR284W
1859	chrII	771356	771381	+	771357	1.948861	0.974431	771356	771381	26	NA	YBR284W
1860	chrII	771511	771535	+	771532	1.364202	0.584658	771511	771535	25	NA	YBR284W
1862	chrII	771745	771767	+	771746	1.169316	0.389772	771745	771767	23	NA	YBR284W
1864	chrII	771896	772045	+	772013	7.015897	2.338633	771915	772035	121	NA	YBR284W
1865	chrII	772186	772265	+	772236	1.364202	0.389772	772186	772265	80	NA	YBR284W
1866	chrII	773296	773368	+	773299	49.501071	10.913622	773299	773345	47	NA	YBR284W
1870	chrII	774788	775227	+	774946	626.169051	92.376016	774946	775192	247	NA	YBR286W
1872	chrII	775329	775804	+	775780	416.471605	54.373225	775366	775780	415	NA	YBR286W
1873	chrII	775853	776051	+	776050	179.490093	22.801675	775912	776050	139	NA	YBR286W
1875	chrII	776640	777030	+	777027	274.594513	81.65728	776758	777028	271	NA	YBR287W
1876	chrII	777068	777587	+	777084	407.896605	69.184569	777078	777397	320	NA	YBR287W
1878	chrII	777755	777772	+	777772	1.169316	0.584658	777755	777772	18	NA	YBR287W
1879	chrII	778459	778514	+	778499	49.50107	42.290286	778499	778499	1	NA	NA
1881	chrII	779733	779765	+	779756	15.201116	10.134078	779755	779756	2	NA	YBR289W
1882	chrII	779888	779969	+	779951	4.872152	1.559089	779894	779951	58	NA	YBR289W
1883	chrII	780064	780481	+	780236	33.910174	2.143747	780132	780449	318	NA	YBR289W
1885	chrII	780891	780921	+	780892	6.626127	3.897722	780892	780921	30	NA	YBR289W
1887	chrII	781428	781428	+	781428	1.559089	1.559089	781428	781428	1	NA	YBR289W
1888	chrII	781575	781679	+	781595	3.89772	0.779544	781576	781656	81	NA	YBR289W
1889	chrII	781764	781830	+	781764	1.169316	0.389772	781764	781830	67	NA	YBR289W
1891	chrII	782041	782134	+	782043	7.600557	1.753975	782043	782117	75	NA	YBR289W
1894	chrII	782703	782827	+	782775	128.429945	46.382894	782754	782815	62	NA	YBR290W
1896	chrII	783012	783170	+	783100	17.734634	6.626128	783048	783106	59	NA	YBR290W
1897	chrII	783203	783244	+	783217	7.99033	4.092608	783217	783234	18	NA	YBR290W
1900	chrII	784409	784533	+	784412	11.888051	4.287494	784409	784476	68	NA	NA
1901	chrII	784784	784845	+	784813	7.015898	1.753975	784790	784836	47	NA	NA
1902	chrII	784997	785039	+	785030	1.169316	0.389772	784997	785039	43	NA	NA
1903	chrII	785392	785524	+	785496	25.91985	4.677267	785419	785518	100	NA	NA
1909	chrII	786955	787142	+	787093	450.186913	182.608286	787084	787106	23	NA	YBR293W
1910	chrII	787209	787389	+	787216	15.590883	3.313064	787213	787368	156	NA	YBR293W
1911	chrII	787567	787576	+	787569	2.533519	1.753975	787569	787572	4	NA	YBR293W
1913	chrII	788147	788213	+	788147	3.897722	1.169317	788147	788196	50	NA	YBR293W
1916	chrII	789595	789631	+	789596	2.143747	0.974431	789595	789614	20	NA	YBR294W
1917	chrII	789970	789995	+	789995	1.364203	0.974431	789970	789995	26	NA	YBR294W
1918	chrII	790216	790299	+	790258	4.677265	1.753975	790217	790299	83	NA	YBR294W
1920	chrII	791282	791673	+	791519	47.74709	4.677267	791348	791586	239	NA	YBR294W
1927	chrII	792945	793138	+	793015	42.095396	13.252256	792954	793108	155	NA	YBR295W
1929	chrII	793455	793541	+	793464	11.108507	2.728406	793459	793486	28	NA	YBR295W
1930	chrII	793620	793686	+	793671	3.118178	1.364203	793646	793675	30	NA	YBR295W
1931	chrII	793738	793815	+	793796	7.990328	2.143747	793766	793814	49	NA	YBR295W
1932	chrII	794025	794070	+	794061	1.559088	0.584658	794025	794070	46	NA	YBR295W
1933	chrII	794224	794249	+	794236	1.559088	0.779544	794224	794249	26	NA	YBR295W
1934	chrII	794690	794718	+	794709	1.169316	0.584658	794690	794718	29	NA	YBR295W
1935	chrII	795075	795116	+	795091	1.364202	0.779544	795075	795116	42	NA	YBR295W
1936	chrII	795462	795494	+	795493	3.702836	1.559089	795475	795494	20	NA	YBR295W
1937	chrII	795563	795709	+	795613	6.821012	2.923292	795579	795681	103	NA	YBR295W
1938	chrII	795757	795812	+	795799	3.118177	1.169317	795757	795802	46	NA	YBR295W
1939	chrII	798923	799026	+	798964	3.313062	0.584658	798923	799026	104	NA	NA
1940	chrII	799144	799276	+	799237	8.574987	4.482381	799174	799246	73	NA	NA
1941	chrII	799307	799506	+	799418	60.219801	25.140308	799378	799485	108	NA	NA
1948	chrII	800947	800951	+	800948	5.067038	1.559089	800947	800951	5	NA	YBR297W
1949	chrII	801238	801296	+	801253	1.559088	0.389772	801238	801296	59	NA	YBR297W
1951	chrII	801747	801775	+	801756	2.533519	1.753975	801755	801761	7	NA	YBR297W
1954	chrII	806675	806745	+	806676	8.574988	3.313064	806676	806717	42	NA	YBR299W
1955	chrII	807199	807247	+	807219	3.507949	1.753975	807205	807222	18	NA	NA
1956	chrII	807337	807379	+	807363	147.918557	102.120322	807363	807369	7	NA	NA
1957	chrII	807685	807707	+	807685	2.338633	0.974431	807685	807705	21	NA	NA
1958	chrII	809199	809245	+	809226	1.169316	0.584658	809199	809245	47	NA	YBR301W
1959	chrII	809926	809961	+	809936	2.143747	0.974431	809929	809961	33	NA	NA
1961	chrI	6314	6381	-	6331	52.229474	20.268155	6331	6356	26	NA	NA
1962	chrI	8539	8557	-	8542	3.118178	1.559089	8542	8557	16	NA	YAL005C
1966	chrI	16578	16629	-	16578	2.533518	0.584658	16578	16627	50	NA	NA
1968	chrI	16807	16859	-	16831	3.313063	1.948861	16817	16848	32	NA	NA
1969	chrI	17775	17840	-	17825	3.507949	1.169317	17780	17840	61	NA	NA
1970	chrI	19035	19127	-	19058	7.600558	1.948861	19035	19127	93	NA	NA
1971	chrI	20157	20222	-	20211	1.364202	0.389772	20157	20222	66	NA	NA
1972	chrI	20421	20451	-	20451	1.169316	0.779544	20421	20451	31	NA	NA
1973	chrI	20547	20634	-	20592	7.015898	3.118178	20573	20617	45	NA	NA
1974	chrI	20772	20814	-	20772	1.753974	0.389772	20772	20814	43	NA	NA
1978	chrI	24404	24437	-	24404	7.795445	1.364203	24404	24426	23	NA	YAL015C
1979	chrI	24692	24760	-	24726	7.405671	1.753975	24715	24755	41	NA	YAL015C
1980	chrI	24877	24932	-	24917	1.364202	0.389772	24877	24932	56	NA	YAL015C
1981	chrI	25122	25143	-	25122	1.753974	0.584658	25122	25143	22	NA	YAL015C
1984	chrI	29712	29788	-	29776	12.667595	5.261925	29749	29776	28	NA	NA
1986	chrI	30755	30790	-	30755	1.559088	0.584658	30755	30790	36	NA	NA
1988	chrI	31435	31540	-	31457	53.398791	12.082939	31449	31510	62	NA	NA
1989	chrI	31762	31823	-	31786	2.143746	0.389772	31776	31817	42	NA	NA
1991	chrI	32280	32391	-	32376	6.626126	2.143747	32303	32386	84	NA	NA
1992	chrI	32501	32577	-	32549	11.693166	4.092608	32529	32562	34	NA	NA
1993	chrI	32665	32855	-	32728	32.740863	5.846583	32688	32761	74	NA	NA
1994	chrI	32889	32992	-	32951	17.929518	4.287494	32942	32982	41	NA	NA
1995	chrI	33358	33380	-	33364	1.169316	0.584658	33358	33380	23	NA	NA
1996	chrI	33641	33650	-	33642	1.169316	0.584658	33641	33650	10	NA	NA
1997	chrI	33743	33894	-	33782	5.846581	1.169317	33763	33871	109	NA	NA
1998	chrI	33936	34008	-	33948	3.702836	0.974431	33936	33996	61	NA	NA
1999	chrI	34046	34176	-	34080	7.795442	1.169317	34061	34161	101	NA	NA
2000	chrI	34233	34525	-	34355	86.33454	16.760206	34343	34449	107	NA	NA
2001	chrI	34730	34865	-	34738	11.498279	3.118178	34736	34834	99	NA	NA
2002	chrI	34941	34980	-	34965	2.728405	1.364203	34950	34965	16	NA	NA
2003	chrI	35056	35093	-	35083	4.677265	1.559089	35056	35083	28	NA	NA
2004	chrI	36329	36379	-	36331	2.728404	0.779544	36331	36359	29	NA	NA
2006	chrI	39016	39047	-	39016	1.559088	0.389772	39016	39047	32	NA	YAL016C-B
2007	chrI	42677	42747	-	42701	8.574988	5.261925	42701	42737	37	NA	NA
2008	chrI	42851	43015	-	42955	17.344861	2.923292	42913	43015	103	NA	YAL018C
2011	chrI	43063	43492	-	43330	570.626521	67.820366	43071	43379	309	NA	YAL018C
2012	chrI	43550	43693	-	43600	63.922643	19.098839	43585	43617	33	NA	YAL018C
2014	chrI	44317	44399	-	44358	3.313063	1.364203	44337	44383	47	NA	YAL018C
2019	chrI	46099	46165	-	46122	4.287493	2.143747	46122	46144	23	NA	NA
2021	chrI	48459	48514	-	48459	3.897721	1.753975	48459	48513	55	NA	NA
2022	chrI	52044	52065	-	52059	4.872153	1.559089	52058	52065	8	NA	YAL020C
2023	chrI	52158	52543	-	52162	90.037374	11.498281	52162	52490	329	NA	YAL020C
2026	chrI	53265	53391	-	53305	7.015898	2.143747	53304	53364	61	NA	YAL021C
2027	chrI	53615	53639	-	53639	1.364202	0.584658	53615	53639	25	NA	YAL021C
2028	chrI	53797	53862	-	53798	2.338632	0.584658	53798	53844	47	NA	YAL021C
2029	chrI	53924	53985	-	53928	2.728404	0.779544	53926	53984	59	NA	YAL021C
2031	chrI	54241	54265	-	54246	1.94886	0.584658	54243	54265	23	NA	YAL021C
2033	chrI	54471	54474	-	54473	3.118177	1.948861	54472	54474	3	NA	YAL021C
2036	chrI	55519	55645	-	55564	3.507948	0.584658	55521	55624	104	NA	YAL022C
2037	chrI	56316	56368	-	56353	2.533518	0.584658	56318	56368	51	NA	YAL022C
2039	chrI	56525	56537	-	56525	2.143747	1.364203	56525	56528	4	NA	YAL022C
2042	chrI	57332	57451	-	57383	237.176389	80.293078	57372	57415	44	NA	YAL023C
2044	chrI	58063	58375	-	58305	137.979353	17.344864	58204	58331	128	NA	YAL025C
2047	chrI	59604	59688	-	59642	4.872151	1.753975	59613	59679	67	NA	YAL026C
2049	chrI	59814	59934	-	59933	7.795443	3.118178	59846	59933	88	NA	YAL026C
2050	chrI	60101	60126	-	60125	2.728405	1.948861	60125	60126	2	NA	YAL026C
2051	chrI	60234	60284	-	60245	5.261924	2.533519	60244	60266	23	NA	YAL026C
2052	chrI	60425	60529	-	60425	6.821012	1.364203	60425	60527	103	NA	YAL026C
2053	chrI	60713	60795	-	60728	2.92329	0.389772	60721	60795	75	NA	YAL026C
2059	chrI	65809	65916	-	65809	3.89772	0.389772	65821	65914	94	NA	YAL029C
2061	chrI	66015	66366	-	66251	55.152761	19.098839	66085	66281	197	NA	YAL029C
2062	chrI	66546	66571	-	66546	4.872152	3.118178	66546	66554	9	NA	YAL029C
2063	chrI	67025	67096	-	67083	2.143746	0.389772	67044	67083	40	NA	YAL029C
2064	chrI	67199	67239	-	67199	1.169316	0.389772	67199	67239	41	NA	YAL029C
2065	chrI	67365	67550	-	67439	8.3801	2.338633	67382	67542	161	NA	YAL029C
2069	chrI	68526	68601	-	68538	5.067036	0.584658	68533	68585	53	NA	NA
2071	chrI	68899	68996	-	68914	6.236354	1.559089	68914	68995	82	NA	YAL031C
2074	chrI	69033	69491	-	69491	117.321427	12.277825	69035	69491	457	NA	YAL031C
2080	chrI	70785	70817	-	70817	1.169316	0.584658	70785	70817	33	NA	NA
2082	chrI	71478	71522	-	71509	42.290284	24.360764	71499	71519	21	NA	NA
2083	chrI	71617	71653	-	71638	1.559088	0.389772	71617	71653	37	NA	NA
2086	chrI	74832	74866	-	74832	1.169316	0.389772	74832	74866	35	NA	NA
2087	chrI	75188	75251	-	75248	4.677265	2.338633	75196	75248	53	NA	YAL034C-B
2089	chrI	75359	75549	-	75547	37.028355	5.456811	75436	75548	113	NA	YAL034C-B
2090	chrI	75643	75665	-	75643	22.606788	10.718736	75643	75650	8	NA	YAL034C-B
2091	chrI	75699	76067	-	75947	69.184555	9.939192	75777	76001	225	NA	YAL034C-B
2093	chrI	80681	80793	-	80744	3.118176	0.584658	80704	80776	73	NA	YAL037C-A
2095	chrI	80986	80993	-	80986	1.753975	1.559089	80986	80993	8	NA	YAL037C-A
2096	chrI	81165	81645	-	81512	45.603338	6.236356	81251	81570	320	NA	YAL037C-A
2097	chrI	81765	81773	-	81771	2.143747	1.169317	81766	81772	7	NA	YAL037C-A
2104	chrI	83591	83649	-	83591	1.559088	0.389772	83591	83649	59	NA	YAL037C-B
2106	chrI	83704	84385	-	84008	71.133415	9.159647	83875	84284	410	NA	YAL037C-B
2109	chrI	85249	85330	-	85269	1.94886	0.389772	85269	85330	62	NA	YAL039C
2110	chrI	85435	85445	-	85439	16.175546	14.226686	85439	85439	1	NA	YAL039C
2111	chrI	85535	85576	-	85568	7.795444	2.923292	85544	85576	33	NA	YAL039C
