cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
1667	chrII	666650	666718	+	666670	6.20808	1.241616	666654	666718	65	NA	NA
1670	chrII	670675	670685	+	670676	14.278579	11.17454	670676	670677	2	NA	YBR225W
1671	chrII	670777	670794	+	670777	2.793636	0.931212	670777	670794	18	NA	YBR225W
1674	chrII	671213	671219	+	671215	2.483232	1.55202	671213	671219	7	NA	YBR225W
1675	chrII	671516	671666	+	671529	14.899389	2.483231	671529	671664	136	NA	YBR225W
1678	chrII	672142	672182	+	672142	4.035252	0.620808	672142	672181	40	NA	YBR225W
1679	chrII	672835	672835	+	672835	1.55202	1.55202	672835	672835	1	NA	YBR225W
1680	chrII	673049	673080	+	673080	1.241616	0.620808	673049	673080	32	NA	YBR225W
1683	chrII	675627	675739	+	675708	26.694738	3.414443	675631	675737	107	NA	YBR228W
1684	chrII	675783	675886	+	675835	36.006856	8.691309	675802	675879	78	NA	YBR228W
1685	chrII	675934	675957	+	675953	7.449694	2.793635	675953	675957	5	NA	YBR228W
1689	chrII	682202	682217	+	682202	1.55202	0.310404	682202	682217	16	NA	NA
1692	chrII	683680	683686	+	683680	1.241616	0.620808	683680	683686	7	NA	YBR233W
1694	chrII	684029	684040	+	684030	3.414443	1.862423	684029	684039	11	NA	YBR233W
1695	chrII	684105	684177	+	684159	1.862424	0.620808	684105	684177	73	NA	YBR233W
1696	chrII	684361	684395	+	684394	1.862424	0.931212	684361	684395	35	NA	YBR233W
1700	chrII	685054	685197	+	685152	21.728277	3.724847	685084	685160	77	NA	YBR233W-A
1702	chrII	687097	687134	+	687105	15.209793	6.828886	687103	687113	11	NA	YBR235W
1703	chrII	687246	687316	+	687280	4.65606	1.241616	687269	687287	19	NA	YBR235W
1704	chrII	687565	687581	+	687581	1.241616	0.620808	687565	687581	17	NA	YBR235W
1706	chrII	688073	688097	+	688074	3.724848	1.241616	688074	688097	24	NA	YBR235W
1707	chrII	688315	688317	+	688317	1.241616	0.931212	688315	688317	3	NA	YBR235W
1708	chrII	688727	688907	+	688777	12.726563	1.862423	688731	688887	157	NA	YBR235W
1710	chrII	689113	689166	+	689165	9.001715	1.862423	689133	689166	34	NA	YBR235W
1711	chrII	689332	689352	+	689352	2.483231	1.862423	689332	689352	21	NA	YBR235W
1712	chrII	689500	689504	+	689502	1.862424	0.931212	689500	689504	5	NA	YBR235W
1713	chrII	690033	690054	+	690039	1.241616	0.620808	690033	690054	22	NA	YBR235W
1715	chrII	692238	692335	+	692269	5.897676	0.931212	692240	692316	77	NA	YBR237W
1716	chrII	692383	692602	+	692410	18.313835	2.483231	692410	692598	189	NA	YBR237W
1719	chrII	693121	693169	+	693121	1.862424	0.620808	693121	693169	49	NA	YBR237W
1720	chrII	693483	693565	+	693544	1.862424	0.620808	693483	693565	83	NA	YBR237W
1724	chrII	694276	694339	+	694276	1.862424	0.931212	694276	694339	64	NA	YBR237W
1726	chrII	697803	697974	+	697842	94.362791	18.934638	697842	697921	80	NA	NA
1727	chrII	698006	698049	+	698032	13.657773	6.518482	698025	698046	22	NA	NA
1728	chrII	698308	698350	+	698333	4.966464	1.55202	698320	698333	14	NA	NA
1729	chrII	698783	698807	+	698792	1.55202	0.620808	698783	698807	25	NA	NA
1731	chrII	699243	699298	+	699271	3.414444	1.241616	699266	699291	26	NA	NA
1733	chrII	699938	699950	+	699938	3.414444	1.241616	699938	699950	13	NA	NA
1734	chrII	701069	701083	+	701069	1.241616	0.931212	701069	701083	15	NA	NA
1735	chrII	703463	703523	+	703475	6.828887	1.862423	703463	703507	45	NA	NA
1741	chrII	704862	704862	+	704862	1.55202	1.55202	704862	704862	1	NA	YBR242W
1746	chrII	707615	707765	+	707697	100.570869	48.112605	707696	707746	51	NA	YBR244W
1747	chrII	707803	707936	+	707819	14.278582	1.862423	707819	707927	109	NA	YBR244W
1750	chrII	711786	711795	+	711786	2.172827	1.862423	711786	711795	10	NA	YBR246W
1752	chrII	712019	712028	+	712021	2.172828	1.241616	712019	712028	10	NA	YBR246W
1755	chrII	712433	712455	+	712433	1.241616	0.620808	712433	712455	23	NA	YBR246W
1756	chrII	714667	714772	+	714667	5.587272	1.55202	714667	714761	95	NA	NA
1758	chrII	716801	716832	+	716811	1.55202	0.620808	716801	716832	32	NA	NA
1762	chrII	719146	719253	+	719174	16.761812	2.793635	719146	719225	80	NA	YBR250W
1763	chrII	719644	719692	+	719676	2.483232	0.620808	719644	719692	49	NA	YBR250W
1764	chrII	720545	720586	+	720545	2.483232	1.55202	720545	720586	42	NA	YBR250W
1767	chrII	721584	721642	+	721636	3.414444	1.241616	721592	721636	45	NA	YBR251W
1768	chrII	721691	721934	+	721870	19.865853	4.656059	721756	721926	171	NA	YBR251W
1770	chrII	722743	722754	+	722744	4.035251	2.483231	722744	722750	7	NA	YBR252W
1774	chrII	724633	724669	+	724637	5.587271	2.793635	724636	724659	24	NA	YBR255W
1775	chrII	724794	724881	+	724846	6.208079	3.104039	724810	724875	66	NA	YBR255W
1776	chrII	724988	725132	+	725110	9.001715	3.104039	725005	725129	125	NA	YBR255W
1777	chrII	725405	725491	+	725412	15.830601	3.104039	725411	725490	80	NA	YBR255W
1779	chrII	725769	726013	+	725950	25.142718	5.58727	725789	725984	196	NA	YBR255W
1780	chrII	726085	726122	+	726108	2.172828	0.931212	726085	726122	38	NA	YBR255W
1781	chrII	726573	726666	+	726573	5.587272	1.55202	726573	726666	94	NA	NA
1782	chrII	726856	726862	+	726856	1.241616	0.620808	726856	726862	7	NA	NA
1783	chrII	727167	727167	+	727167	2.483231	2.483231	727167	727167	1	NA	NA
1787	chrII	729204	729254	+	729254	3.414444	1.241616	729221	729254	34	NA	YBR257W
1788	chrII	729424	729430	+	729425	1.862424	0.931212	729424	729430	7	NA	YBR257W
1790	chrII	730605	730631	+	730631	1.862424	0.931212	730605	730631	27	NA	YBR259W
1793	chrII	731210	731259	+	731210	1.241616	0.310404	731210	731259	50	NA	YBR259W
1794	chrII	731557	731657	+	731621	5.587272	1.241616	731581	731653	73	NA	YBR259W
1795	chrII	732107	732119	+	732107	1.55202	1.241616	732107	732119	13	NA	YBR259W
1796	chrII	734775	734842	+	734820	4.345656	1.55202	734802	734842	41	NA	NA
1797	chrII	735224	735261	+	735224	1.241616	0.620808	735224	735261	38	NA	NA
1800	chrII	736576	736724	+	736644	44.698168	7.760098	736619	736723	105	NA	YBR263W
1801	chrII	736805	736824	+	736823	15.8306	9.932925	736823	736824	2	NA	YBR263W
1802	chrII	737069	737132	+	737126	18.003429	4.656059	737076	737126	51	NA	YBR263W
1803	chrII	737278	737387	+	737321	13.036966	3.104039	737294	737387	94	NA	YBR263W
1804	chrII	737419	737568	+	737519	7.449695	3.104039	737457	737557	101	NA	YBR263W
1807	chrII	738936	738971	+	738962	5.276868	1.241616	738937	738969	33	NA	YBR265W
1808	chrII	739054	739112	+	739091	5.897676	1.241616	739075	739111	37	NA	YBR265W
1809	chrII	739206	739257	+	739219	1.862424	0.620808	739206	739257	52	NA	YBR265W
1812	chrII	740042	740078	+	740077	6.828887	3.414443	740043	740078	36	NA	YBR267W
1813	chrII	740390	740404	+	740404	2.483232	1.55202	740390	740404	15	NA	YBR267W
1817	chrII	741770	741916	+	741832	39.110895	6.208078	741828	741893	66	NA	NA
1819	chrII	742530	742578	+	742578	2.172828	0.620808	742530	742578	49	NA	NA
1820	chrII	742715	742797	+	742779	7.139291	2.172827	742740	742779	40	NA	NA
1825	chrII	745116	745142	+	745142	1.241616	0.931212	745116	745142	27	NA	YBR271W
1827	chrII	745503	745519	+	745518	1.862424	0.931212	745503	745519	17	NA	YBR271W
1828	chrII	745634	745666	+	745634	2.172828	0.620808	745634	745666	33	NA	YBR271W
1829	chrII	747582	747669	+	747585	4.65606	0.931212	747585	747658	74	NA	NA
1833	chrII	749758	749792	+	749758	3.414444	0.620808	749758	749792	35	NA	YBR274W
1836	chrII	750461	750505	+	750462	1.862424	0.931212	750461	750505	45	NA	YBR274W
1840	chrII	761337	761368	+	761359	6.518483	4.345655	761339	761365	27	NA	YBR279W
1841	chrII	761410	761744	+	761670	27.005146	2.483231	761450	761737	288	NA	YBR279W
1842	chrII	761789	761875	+	761845	7.760099	2.793635	761791	761869	79	NA	YBR279W
1843	chrII	761915	762098	+	762013	22.969894	1.862423	761932	762077	146	NA	YBR279W
1844	chrII	762136	762464	+	762295	221.007591	33.213217	762146	762398	253	NA	YBR279W
1846	chrII	764411	764411	+	764411	1.241616	1.241616	764411	764411	1	NA	NA
1850	chrII	768402	768462	+	768404	7.449695	3.724847	768404	768444	41	NA	YBR282W
1851	chrII	768949	768987	+	768956	18.313833	10.553733	768954	768986	33	NA	NA
1858	chrII	771178	771254	+	771244	144.648218	33.213217	771227	771251	25	NA	YBR284W
1861	chrII	771620	771645	+	771620	4.035252	0.931212	771620	771645	26	NA	YBR284W
1863	chrII	771805	771836	+	771805	3.10404	0.620808	771805	771831	27	NA	YBR284W
1864	chrII	771991	772029	+	772008	9.932925	2.793635	772008	772029	22	NA	YBR284W
1866	chrII	773299	773368	+	773329	19.245043	5.897674	773299	773345	47	NA	YBR284W
1868	chrII	774012	774154	+	774054	15.830602	6.518482	774054	774101	48	NA	YBR285W
1870	chrII	774790	775271	+	774946	238.70062	28.557159	774946	775219	274	NA	YBR286W
1871	chrII	775330	775495	+	775366	103.364502	23.9011	775366	775443	78	NA	YBR286W
1872	chrII	775536	775804	+	775780	110.193395	23.9011	775661	775791	131	NA	YBR286W
1873	chrII	775852	776095	+	776050	100.260472	14.278579	775911	776050	140	NA	YBR286W
1875	chrII	776640	777284	+	777027	218.834763	27.625947	776810	777115	306	NA	YBR287W
1877	chrII	777323	777674	+	777397	35.075648	5.897674	777371	777625	255	NA	YBR287W
1878	chrII	777752	777772	+	777772	1.55202	0.931212	777752	777772	21	NA	YBR287W
1879	chrII	778499	778499	+	778499	3.414443	3.414443	778499	778499	1	NA	NA
1882	chrII	779894	779952	+	779951	6.208079	2.483231	779896	779951	56	NA	YBR289W
1883	chrII	780092	780473	+	780236	32.902822	3.104039	780130	780428	299	NA	YBR289W
1884	chrII	780518	780531	+	780521	3.724848	1.241616	780519	780521	3	NA	YBR289W
1885	chrII	780892	780955	+	780892	4.966463	2.483231	780892	780933	42	NA	YBR289W
1886	chrII	781354	781382	+	781354	1.55202	0.620808	781354	781382	29	NA	YBR289W
1887	chrII	781428	781462	+	781461	1.55202	0.620808	781428	781462	35	NA	YBR289W
1888	chrII	781572	781609	+	781576	2.483232	0.931212	781572	781609	38	NA	YBR289W
1889	chrII	781693	781725	+	781716	1.862424	0.931212	781693	781725	33	NA	YBR289W
1890	chrII	781887	781904	+	781897	1.55202	0.620808	781887	781904	18	NA	YBR289W
1891	chrII	781985	782123	+	782044	9.622523	1.862423	782029	782097	69	NA	YBR289W
1894	chrII	782705	782816	+	782775	86.913098	32.59241	782738	782812	75	NA	YBR290W
1895	chrII	782951	783053	+	782951	5.276868	0.620808	782951	783050	100	NA	YBR290W
1896	chrII	783083	783134	+	783099	10.864137	6.208078	783099	783100	2	NA	YBR290W
1897	chrII	783205	783236	+	783217	8.691311	2.172827	783210	783235	26	NA	YBR290W
1898	chrII	783276	783345	+	783345	2.172828	0.620808	783276	783345	70	NA	YBR290W
1899	chrII	784004	784114	+	784043	3.414444	0.620808	784012	784094	83	NA	NA
1900	chrII	784412	784452	+	784452	4.345656	1.241616	784412	784452	41	NA	NA
1901	chrII	784751	784855	+	784804	6.828887	1.862423	784773	784837	65	NA	NA
1902	chrII	785039	785063	+	785063	3.10404	0.931212	785042	785063	22	NA	NA
1903	chrII	785397	785530	+	785518	22.96989	3.724847	785419	785518	100	NA	NA
1909	chrII	787022	787283	+	787093	507.820789	174.446992	787093	787135	43	NA	YBR293W
1912	chrII	787749	787765	+	787765	1.241616	0.931212	787749	787765	17	NA	YBR293W
1919	chrII	791282	791316	+	791302	1.862424	0.620808	791282	791316	35	NA	YBR294W
1920	chrII	791462	791567	+	791476	20.797064	3.724847	791472	791565	94	NA	YBR294W
1927	chrII	792993	793033	+	793015	5.276867	3.414443	792999	793026	28	NA	YBR295W
1928	chrII	793072	793171	+	793128	3.10404	1.241616	793089	793164	76	NA	YBR295W
1929	chrII	793463	793464	+	793464	1.55202	0.931212	793463	793464	2	NA	YBR295W
1930	chrII	793646	793675	+	793646	1.241616	0.620808	793646	793675	30	NA	YBR295W
1933	chrII	794229	794237	+	794236	1.241616	0.620808	794229	794237	9	NA	YBR295W
1934	chrII	794699	794723	+	794699	1.241616	0.310404	794699	794723	25	NA	YBR295W
1936	chrII	795493	795495	+	795494	1.55202	0.931212	795493	795495	3	NA	YBR295W
1937	chrII	795613	795615	+	795613	1.862424	1.55202	795613	795615	3	NA	YBR295W
1938	chrII	795796	795799	+	795799	1.55202	0.931212	795796	795799	4	NA	YBR295W
1941	chrII	799142	799495	+	799418	59.287153	21.728273	799237	799450	214	NA	NA
1948	chrII	800947	800950	+	800949	3.724848	1.55202	800947	800949	3	NA	YBR297W
1950	chrII	801286	801312	+	801312	1.55202	0.620808	801286	801312	27	NA	YBR297W
1955	chrII	807219	807247	+	807219	4.966463	4.656059	807219	807219	1	NA	NA
1956	chrII	807340	807379	+	807363	79.463401	47.491797	807363	807379	17	NA	NA
1959	chrII	809936	809936	+	809936	1.241616	1.241616	809936	809936	1	NA	NA
1960	chrI	5475	5496	-	5494	2.793636	0.931212	5475	5496	22	NA	NA
1961	chrI	6316	6360	-	6331	49.043819	27.315543	6331	6355	25	NA	NA
1962	chrI	8528	8558	-	8557	2.172828	0.931212	8528	8558	31	NA	YAL005C
1966	chrI	16584	16607	-	16596	2.483232	1.55202	16584	16607	24	NA	NA
1967	chrI	16723	16766	-	16723	2.793636	0.931212	16723	16766	44	NA	NA
1968	chrI	16817	16862	-	16831	4.656059	1.862423	16824	16859	36	NA	NA
1970	chrI	19035	19127	-	19063	4.65606	0.620808	19058	19127	70	NA	NA
1973	chrI	20573	20592	-	20592	2.172828	1.55202	20573	20592	20	NA	NA
1974	chrI	20743	20802	-	20780	5.587272	1.55202	20743	20802	60	NA	NA
1978	chrI	24404	24468	-	24404	5.276868	0.931212	24404	24467	64	NA	YAL015C
1979	chrI	24705	24755	-	24726	10.553734	3.104039	24718	24753	36	NA	YAL015C
1980	chrI	24886	25005	-	24886	2.172828	0.310404	24886	25005	120	NA	YAL015C
1981	chrI	25118	25122	-	25118	1.55202	0.931212	25118	25122	5	NA	YAL015C
1983	chrI	29118	29140	-	29123	3.724847	1.862423	29123	29140	18	NA	NA
1984	chrI	29733	29788	-	29776	21.728275	8.691309	29745	29776	32	NA	NA
1985	chrI	30644	30709	-	30677	9.312119	3.724847	30644	30697	54	NA	NA
1987	chrI	31025	31025	-	31025	1.55202	1.55202	31025	31025	1	NA	NA
1988	chrI	31422	31540	-	31457	91.258753	22.659485	31442	31508	67	NA	NA
1990	chrI	32004	32012	-	32009	1.862424	0.620808	32004	32012	9	NA	NA
1991	chrI	32297	32399	-	32376	14.899389	3.104039	32343	32391	49	NA	NA
1992	chrI	32511	32577	-	32549	22.659487	7.13929	32541	32562	22	NA	NA
1993	chrI	32642	32769	-	32728	45.318973	5.897674	32684	32757	74	NA	NA
1994	chrI	32871	32984	-	32951	21.417873	6.208078	32907	32982	76	NA	NA
1995	chrI	33364	33373	-	33364	1.55202	0.931212	33364	33373	10	NA	NA
1996	chrI	33585	33625	-	33596	1.241616	0.620808	33585	33625	41	NA	NA
1997	chrI	33772	33823	-	33772	2.483232	0.620808	33772	33823	52	NA	NA
1999	chrI	34047	34109	-	34089	6.518483	2.172827	34070	34095	26	NA	NA
2000	chrI	34233	34524	-	34358	120.747124	23.590696	34291	34411	121	NA	NA
2001	chrI	34719	34834	-	34738	16.451409	8.070501	34736	34790	55	NA	NA
2004	chrI	36331	36370	-	36369	2.172828	0.620808	36331	36370	40	NA	NA
2007	chrI	42701	42739	-	42701	5.897675	2.793635	42701	42737	37	NA	NA
2008	chrI	42910	42965	-	42951	17.693025	3.724847	42919	42965	47	NA	YAL018C
2009	chrI	43063	43180	-	43063	209.522637	62.391184	43063	43114	52	NA	YAL018C
2010	chrI	43210	43516	-	43269	141.54419	21.728273	43249	43339	91	NA	YAL018C
2012	chrI	43550	43706	-	43600	26.073931	8.380905	43584	43630	47	NA	YAL018C
2013	chrI	44217	44242	-	44218	1.862424	1.241616	44217	44242	26	NA	YAL018C
2020	chrI	48168	48188	-	48188	1.55202	0.931212	48168	48188	21	NA	NA
2021	chrI	48459	48459	-	48459	1.241616	1.241616	48459	48459	1	NA	NA
2023	chrI	52162	52180	-	52162	5.587271	3.104039	52162	52180	19	NA	YAL020C
2024	chrI	52384	52544	-	52471	5.897676	0.931212	52384	52530	147	NA	YAL020C
2026	chrI	53305	53307	-	53307	1.862424	0.931212	53305	53307	3	NA	YAL021C
2030	chrI	53984	53986	-	53986	1.241616	0.620808	53984	53986	3	NA	YAL021C
2031	chrI	54246	54288	-	54246	1.241616	0.620808	54246	54288	43	NA	YAL021C
2032	chrI	54384	54397	-	54384	1.241616	0.620808	54384	54397	14	NA	YAL021C
2036	chrI	55564	55604	-	55564	1.55202	0.620808	55564	55604	41	NA	YAL022C
2038	chrI	56469	56506	-	56473	2.483232	1.241616	56469	56506	38	NA	YAL022C
2042	chrI	57332	57492	-	57383	239.631818	63.6328	57374	57415	42	NA	YAL023C
2046	chrI	59484	59561	-	59559	6.518484	1.241616	59505	59559	55	NA	YAL026C
2048	chrI	59813	59816	-	59815	3.414443	1.862423	59813	59816	4	NA	YAL026C
2049	chrI	59887	59935	-	59933	6.208079	3.724847	59889	59934	46	NA	YAL026C
2050	chrI	60125	60125	-	60125	1.55202	1.55202	60125	60125	1	NA	YAL026C
2051	chrI	60245	60284	-	60245	2.172828	1.55202	60245	60284	40	NA	YAL026C
2052	chrI	60417	60440	-	60417	1.862424	0.620808	60417	60440	24	NA	YAL026C
2057	chrI	63000	63014	-	63000	2.793635	1.862423	63000	63014	15	NA	NA
2058	chrI	65552	65588	-	65576	1.55202	0.620808	65552	65588	37	NA	NA
2060	chrI	65869	65914	-	65882	1.862424	0.931212	65869	65914	46	NA	YAL029C
2061	chrI	66052	66421	-	66251	40.662918	12.72656	66086	66284	199	NA	YAL029C
2062	chrI	66545	66554	-	66546	4.345655	3.414443	66546	66547	2	NA	YAL029C
2065	chrI	67426	67456	-	67439	2.172828	1.241616	67426	67456	31	NA	YAL029C
2070	chrI	68536	68601	-	68601	6.828888	1.55202	68538	68601	64	NA	NA
2072	chrI	68887	69043	-	69035	7.7601	1.55202	68914	69036	123	NA	YAL031C
2073	chrI	69074	69213	-	69204	7.7601	1.55202	69109	69204	96	NA	YAL031C
2080	chrI	70753	70857	-	70788	6.828888	1.55202	70768	70857	90	NA	NA
2081	chrI	70978	70997	-	70997	2.172828	0.931212	70978	70997	20	NA	NA
2082	chrI	71439	71522	-	71509	28.246758	12.416156	71478	71519	42	NA	NA
2087	chrI	75203	75217	-	75217	1.55202	1.241616	75203	75217	15	NA	YAL034C-B
2088	chrI	75359	75378	-	75359	1.241616	0.620808	75359	75378	20	NA	YAL034C-B
2089	chrI	75444	75549	-	75519	21.107468	4.035251	75474	75548	75	NA	YAL034C-B
2090	chrI	75642	75650	-	75644	10.553734	4.345655	75643	75646	4	NA	YAL034C-B
2091	chrI	75702	76067	-	75947	50.285441	9.312117	75809	75999	191	NA	YAL034C-B
2094	chrI	80817	80830	-	80830	1.241616	0.620808	80817	80830	14	NA	YAL037C-A
2095	chrI	80980	81007	-	80986	3.724848	0.931212	80986	80994	9	NA	YAL037C-A
2096	chrI	81106	81555	-	81512	69.220081	13.347368	81230	81512	283	NA	YAL037C-A
2098	chrI	81738	81862	-	81840	15.520197	5.276866	81772	81862	91	NA	YAL037C-A
2105	chrI	83795	83830	-	83800	1.55202	0.620808	83795	83830	36	NA	YAL037C-B
2106	chrI	83987	84051	-	84008	9.312119	4.345655	83991	84051	61	NA	YAL037C-B
2107	chrI	84082	84304	-	84171	27.005143	4.656059	84082	84292	211	NA	YAL037C-B
2110	chrI	85438	85495	-	85439	12.726561	9.001713	85439	85447	9	NA	YAL039C
2111	chrI	85525	85578	-	85570	8.070503	3.104039	85544	85576	33	NA	YAL039C
2112	chrI	85838	85876	-	85839	4.035251	2.172827	85838	85862	25	NA	YAL039C
2113	chrI	85955	85955	-	85955	1.241616	1.241616	85955	85955	1	NA	YAL039C
2114	chrI	86172	86174	-	86173	1.55202	0.931212	86172	86174	3	NA	YAL039C
2116	chrI	86639	86659	-	86639	2.172828	0.620808	86639	86659	21	NA	YAL039C
2117	chrI	86836	86894	-	86876	2.793636	0.931212	86836	86894	59	NA	YAL039C
2120	chrI	88028	88070	-	88069	3.724848	1.55202	88051	88069	19	NA	YAL040C
2121	chrI	88228	88356	-	88262	9.001714	1.862423	88257	88343	87	NA	YAL040C
2122	chrI	88463	88592	-	88484	3.414444	0.620808	88483	88588	106	NA	YAL040C
2123	chrI	88625	88637	-	88631	1.862424	0.931212	88625	88637	13	NA	YAL040C
2125	chrI	88832	88864	-	88832	1.241616	0.310404	88832	88864	33	NA	YAL040C
2126	chrI	89274	89366	-	89331	22.659487	4.966462	89280	89363	84	NA	YAL040C
2127	chrI	89447	89603	-	89474	32.28201	3.414443	89455	89558	104	NA	YAL040C
2128	chrI	89634	89825	-	89803	19.555449	3.104039	89636	89804	169	NA	YAL040C
2129	chrI	90051	90066	-	90065	3.724847	2.793635	90065	90066	2	NA	YAL040C
2130	chrI	90326	90353	-	90326	2.483232	1.55202	90326	90353	28	NA	YAL040C
2132	chrI	90766	90795	-	90794	1.241616	0.620808	90766	90795	30	NA	YAL040C
2133	chrI	91002	91049	-	91049	9.312119	2.793635	91008	91049	42	NA	YAL040C
2135	chrI	91538	91583	-	91538	9.932926	4.035251	91538	91557	20	NA	YAL040C
2136	chrI	91802	91903	-	91829	5.587271	2.172827	91808	91899	92	NA	YAL040C
2139	chrI	94441	94462	-	94462	1.862424	1.241616	94441	94462	22	NA	NA
2140	chrI	94806	94844	-	94806	2.172828	0.620808	94806	94844	39	NA	NA
2146	chrI	96755	96772	-	96761	3.104039	2.172827	96755	96772	18	NA	YAL043C
2148	chrI	97149	97220	-	97217	4.966463	1.862423	97157	97217	61	NA	YAL043C
2150	chrI	97398	97469	-	97441	4.65606	1.241616	97398	97450	53	NA	YAL043C
2151	chrI	97500	97597	-	97580	5.897676	1.241616	97522	97597	76	NA	YAL043C
2152	chrI	97700	97701	-	97700	4.035251	3.414443	97700	97701	2	NA	YAL043C
2153	chrI	98061	98159	-	98075	3.724848	0.620808	98064	98158	95	NA	YAL043C
2154	chrI	98233	98255	-	98233	1.862424	0.620808	98233	98255	23	NA	YAL043C
2156	chrI	98707	98709	-	98709	3.414443	2.483231	98707	98709	3	NA	YAL043C
2157	chrI	98820	98841	-	98820	2.172828	0.310404	98820	98841	22	NA	YAL043C
2158	chrI	98924	98932	-	98929	2.793636	1.55202	98924	98932	9	NA	YAL043C
2159	chrI	99108	99316	-	99165	21.417873	6.828886	99150	99300	151	NA	YAL043C
2160	chrI	99353	99370	-	99370	5.897674	4.966462	99357	99370	14	NA	YAL043C
2162	chrI	99649	99682	-	99654	27.315545	20.176254	99651	99654	4	NA	YAL043C
2164	chrI	100374	101055	-	100757	156.443585	6.828886	100501	100881	381	NA	YAL044C
