cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score
1180	chrII	425210	425302	+	425212	3.897722	1.169317	425212	425281	70	13.342884661761
1181	chrII	425437	425483	+	425465	13.836913	2.728406	425452	425473	22	13.6686354719458
1182	chrII	425529	425627	+	425600	5.067037	1.364203	425549	425627	79	19.9035922592079
1183	chrII	425785	425829	+	425815	10.523849	2.728406	425787	425819	33	13.892650657622
1184	chrII	427108	427208	+	427138	43.069826	10.718736	427129	427153	25	12.6973031458371
1185	chrII	427714	427764	+	427716	10.718734	3.313064	427716	427748	33	14.1714278757653
1186	chrII	429537	429598	+	429566	41.705628	11.693167	429566	429598	33	14.7209003568479
1187	chrII	430005	430083	+	430050	1.364202	0.389772	430005	430083	79	15.8958696972021
1188	chrII	430780	430806	+	430801	1.364202	0.584658	430780	430806	27	8.76026680980633
1190	chrII	431902	432012	+	431970	206.969049	49.695958	431967	431985	19	12.4796375284649
1191	chrII	432179	432199	+	432179	7.600559	3.118178	432179	432181	3	2.34046023397277
1192	chrII	432345	432415	+	432345	3.118176	0.584658	432345	432415	71	18.9278117958284
1193	chrII	432483	432601	+	432573	5.456808	0.779544	432491	432597	107	24.093564114846
1194	chrII	432969	433011	+	432970	6.236354	1.948861	432970	432994	25	9.49212923386007
1195	chrII	433045	433224	+	433157	15.590884	2.533519	433097	433187	91	25.3861786733086
1198	chrII	433317	433532	+	433506	15.395998	2.143747	433349	433506	158	30.4736943474521
1199	chrII	433730	433792	+	433750	4.87215	0.779544	433744	433784	41	18.7589209386199
1200	chrII	433952	434068	+	433953	5.846582	0.974431	433953	434068	116	23.6632529007987
1201	chrII	434098	434169	+	434156	6.821013	2.143747	434116	434166	51	12.4336772455868
1202	chrII	434293	434320	+	434293	1.169316	0.584658	434293	434320	28	4.8073549220576
1203	chrII	435887	435999	+	435939	1328.733496	557.569162	435935	435960	26	10.7385751073203
1204	chrII	436046	436108	+	436093	35.079499	21.437472	436047	436093	47	8.93533594514829
1205	chrII	436198	436498	+	436202	45.993114	9.744306	436202	436453	252	36.2685595997695
1207	chrII	436852	436956	+	436901	376.519961	95.104422	436887	436920	34	15.6581643669088
1208	chrII	437021	437322	+	437096	19.098832	2.338633	437079	437284	206	33.0701441459402
1209	chrII	437525	437597	+	437553	3.507949	0.974431	437545	437593	49	14.1737578032934
1210	chrII	437716	437764	+	437740	4.092608	1.753975	437725	437740	16	8.12034775759451
1211	chrII	438051	438056	+	438053	4.48238	2.728406	438052	438055	4	2.04291030372267
1212	chrII	439245	439309	+	439290	2.338633	0.974431	439250	439290	41	11.577474072719
1213	chrII	439435	439499	+	439435	2.338632	0.584658	439435	439478	44	14.5413749388545
1214	chrII	439572	439608	+	439573	5.651696	3.50795	439573	439603	31	7.33969026174537
1215	chrII	439744	439752	+	439745	2.143747	1.559089	439745	439752	8	2.16578366891767
1216	chrII	440143	440158	+	440155	4.677266	3.313064	440154	440156	3	1.35830564841688
1218	chrII	440374	440390	+	440374	1.753975	1.559089	440374	440390	17	2.05704896614495
1219	chrII	441409	441597	+	441492	100.36634	16.565319	441467	441517	51	20.2558067485093
1220	chrII	441646	441713	+	441665	3.897721	1.169317	441647	441703	57	14.760937228679
1221	chrII	441845	441859	+	441857	1.364202	0.584658	441845	441859	15	7.19794190686557
1222	chrII	441949	442061	+	441973	8.3801	2.338633	441954	442035	82	18.8456835078346
1223	chrII	442193	442324	+	442231	3.118176	0.584658	442221	442297	77	19.9409512123522
1224	chrII	442401	442493	+	442432	3.897721	2.143747	442430	442455	26	7.03486824115783
1225	chrII	442552	442602	+	442588	1.169316	0.389772	442552	442602	51	12.7721983498129
1226	chrII	442717	442752	+	442717	1.364202	0.779544	442717	442752	36	8.60532868353367
1227	chrII	442818	442910	+	442836	1.753974	0.389772	442818	442910	93	19.2754966012647
1231	chrII	445077	445135	+	445107	27.47894	7.795444	445077	445128	52	18.3298168964406
1232	chrII	447466	447900	+	447572	192.547463	25.53008	447534	447741	208	35.6801152629232
1235	chrII	447974	448169	+	448064	13.836909	2.728406	448025	448126	102	23.5941932634408
1236	chrII	448268	448329	+	448321	3.118176	0.779544	448273	448323	51	13.1876115573995
1237	chrII	448621	448726	+	448655	5.456809	1.364203	448638	448726	89	22.8655787069508
1238	chrII	449530	449607	+	449607	190.793498	59.63515	449575	449607	33	13.6156614368191
1239	chrII	449709	450007	+	449956	31.18177	7.795444	449749	449990	242	31.9334928768554
1240	chrII	450039	450124	+	450058	13.447138	6.041469	450041	450114	74	16.3451027448212
1241	chrII	450258	450269	+	450267	18.51418	9.549419	450267	450268	2	0.985909445121402
1242	chrII	450405	450430	+	450429	2.338633	0.974431	450405	450429	25	9.47519865790431
1243	chrII	452146	452228	+	452175	11.108505	6.041469	452154	452209	56	12.7454460690084
1244	chrII	452323	452343	+	452323	1.169316	0.389772	452323	452343	21	8.42576421396145
1245	chrII	452510	452646	+	452622	2262.043082	517.422623	452583	452630	48	20.6120342451532
1246	chrII	452724	453145	+	452894	630.456556	76.590241	452815	452967	153	35.2135856073709
1247	chrII	453548	453648	+	453602	60.609579	24.55565	453593	453639	47	15.1778674965267
1248	chrII	453718	453872	+	453815	2.728404	0.584658	453727	453855	129	22.3568537237565
1249	chrII	453910	454061	+	453987	5.456808	0.779544	453921	454055	135	27.554718698409
1250	chrII	454304	454420	+	454342	9.159646	1.753975	454318	454387	70	20.7594247316066
1251	chrII	454729	454826	+	454782	166.822509	39.172108	454774	454808	35	15.0128202889044
1252	chrII	455154	455205	+	455173	3.313064	1.169317	455155	455205	51	10.0067109772057
1253	chrII	455300	455353	+	455300	5.45681	1.948861	455300	455353	54	14.2611555468287
1255	chrII	455458	455472	+	455459	4.092608	2.533519	455459	455460	2	0.89974386968486
1256	chrII	455526	455616	+	455560	2.92329	0.389772	455535	455607	73	21.9527919446386
1258	chrII	455811	455856	+	455838	1.559088	0.389772	455811	455856	46	12.4280144011283
1259	chrII	455925	456037	+	456017	4.287492	0.779544	455926	456017	92	20.5259920059368
1260	chrII	456243	456243	+	456243	1.364203	1.364203	456243	456243	1	0
1262	chrII	456839	456896	+	456888	1.364202	0.389772	456839	456896	58	14.7717229242406
1267	chrII	458533	458727	+	458657	178.905444	33.715297	458653	458696	44	17.1453011337967
1268	chrII	458759	458865	+	458824	647.801426	304.606991	458821	458840	20	9.05257023890373
1269	chrII	458926	459335	+	459011	77.759545	6.431242	458937	459257	321	43.7370017017427
1272	chrII	459393	459602	+	459538	10.32896	1.169317	459415	459581	167	29.311620450979
1273	chrII	459643	459891	+	459800	15.395999	3.50795	459678	459819	142	25.4621873819259
1275	chrII	461876	461908	+	461898	1.753974	0.779544	461876	461908	33	11.5064451522088
1276	chrII	461942	462154	+	462102	897.255646	237.761055	462098	462141	44	17.3507323250954
1277	chrII	462203	462376	+	462260	46.382889	12.862483	462225	462312	88	22.0118381680155
1279	chrII	465841	465907	+	465841	1.169316	0.194886	465841	465907	67	15.6806130833633
1280	chrII	466127	466192	+	466161	2.728404	0.779544	466127	466165	39	10.5061817882579
1281	chrII	466689	466722	+	466709	4.092607	2.143747	466706	466722	17	6.43280242651834
1282	chrII	467100	467620	+	467157	271.476335	23.386333	467157	467401	245	40.8635272083022
1284	chrII	474259	474374	+	474310	8.964759	1.559089	474283	474344	62	21.9127082500093
1285	chrII	474519	474589	+	474553	7.405672	1.753975	474536	474578	43	16.143107396754
1286	chrII	474737	474762	+	474737	1.364202	0.584658	474737	474762	26	8.65995379188073
1289	chrII	476847	476949	+	476875	19.878382	6.041469	476868	476907	40	15.3867483802589
1290	chrII	477145	477184	+	477151	1.169316	0.389772	477145	477184	40	10.20903249356
1292	chrII	477403	477649	+	477649	76390.288277	49826.921645	477630	477649	20	6.16710227556477
1293	chrII	477767	477879	+	477809	7.990328	1.753975	477802	477870	69	19.9796261966251
1294	chrII	478025	478103	+	478062	6.236353	1.948861	478026	478102	77	18.9417565626158
1295	chrII	478296	478496	+	478436	272.840548	26.504511	478364	478494	131	37.5900789136861
1296	chrII	478630	478718	+	478671	5.846582	1.364203	478635	478717	83	17.9114493081217
1297	chrII	479005	479036	+	479006	3.897721	2.338633	479006	479011	6	3.06648382779568
1298	chrII	479158	479346	+	479288	109.3311	21.827244	479268	479323	56	22.047101415869
1300	chrII	479677	479863	+	479735	24.555645	2.533519	479692	479779	88	28.0000027088854
1302	chrII	479894	479970	+	479967	3.313063	1.364203	479895	479967	73	15.2483717887572
1303	chrII	480068	480069	+	480068	1.169316	0.584658	480068	480069	2	1
1305	chrII	483782	483836	+	483782	2.728405	1.169317	483782	483820	39	9.18681704335843
1306	chrII	483874	483912	+	483899	3.50795	0.974431	483889	483910	22	9.4834905332837
1307	chrII	484757	484778	+	484772	2.533519	1.753975	484760	484778	19	4.421463063946
1308	chrII	485984	486046	+	486026	3.702835	1.753975	485984	486046	63	13.8991550386168
1309	chrII	486860	486946	+	486860	2.143746	0.389772	486860	486928	69	15.4052594458554
1310	chrII	488132	488199	+	488154	1.753974	0.584658	488132	488199	68	14.7278976929142
1311	chrII	488481	488516	+	488481	1.364202	0.584658	488481	488516	36	7.49026817761617
1312	chrII	488661	488682	+	488673	8.380102	5.846583	488673	488676	4	1.30004506393154
1314	chrII	488839	488900	+	488884	4.48238	1.364203	488849	488884	36	11.0730557374833
1315	chrII	490697	490719	+	490697	1.169316	0.389772	490697	490719	23	8.67753005539155
1316	chrII	490803	490836	+	490827	2322.457777	1286.638102	490822	490827	6	3.37331473466021
1317	chrII	491163	491228	+	491208	2.143747	0.974431	491175	491210	36	9.71927474848349
1318	chrII	493015	493152	+	493059	22.996557	4.677267	493045	493127	83	23.0243179737177
1319	chrII	493279	493319	+	493319	1.364202	0.389772	493279	493319	41	13.5098208461676
1322	chrII	495562	495613	+	495579	36.248815	13.447142	495579	495594	16	9.35125325009125
1323	chrII	497085	497171	+	497159	98.417482	32.54598	497124	497163	40	14.6174873787674
1324	chrII	497490	497573	+	497557	2.533518	0.779544	497490	497557	68	15.7358631691656
1325	chrII	497660	497682	+	497682	2.923291	1.169317	497663	497682	20	7.96259397454048
1326	chrII	497727	497879	+	497847	16.955089	5.651697	497808	497857	50	16.4322724422205
1327	chrII	497980	498057	+	498026	2.92329	0.584658	497986	498057	72	18.751319373875
1328	chrII	498363	498413	+	498363	1.364202	0.389772	498363	498413	51	12.68312529409
1329	chrII	498487	498506	+	498489	1.364202	0.584658	498487	498506	20	7.96259495661768
1330	chrII	498859	498865	+	498861	2.338633	1.364203	498860	498862	3	1.83345184367947
1331	chrII	499238	499259	+	499258	1.559088	0.779544	499238	499259	22	7.80400533261527
1332	chrII	499392	499424	+	499403	2.338632	0.389772	499395	499422	28	14.0467454088552
1333	chrII	501814	501906	+	501847	6.821012	1.559089	501822	501897	76	19.2104450322564
1337	chrII	504572	504610	+	504575	8.96476	4.872153	504575	504585	11	4.93970285072873
1338	chrII	504732	504827	+	504760	562.44131	136.030505	504754	504801	48	15.8086801096396
1339	chrII	504861	505127	+	505080	170.135568	75.226039	504896	505107	212	24.9988987179368
1340	chrII	505571	505748	+	505617	123.557794	23.970992	505617	505668	52	19.9643084756914
1341	chrII	506527	506531	+	506531	1.948861	1.559089	506529	506531	3	0.797645287581292
1342	chrII	506760	506803	+	506760	1.169316	0.389772	506760	506803	44	12.2926154698831
1344	chrII	509243	509358	+	509243	2.533518	0.779544	509243	509341	99	17.1366382668133
1345	chrII	509439	509457	+	509441	1.94886	0.779544	509439	509448	10	5.82239412758102
1347	chrII	509838	509962	+	509888	2.338632	0.584658	509864	509938	75	17.7299545914497
1351	chrII	512006	512055	+	512006	1.169316	0.389772	512006	512055	50	12.7078712134391
1353	chrII	512455	512577	+	512478	6.626126	1.753975	512474	512536	63	17.3023170529122
1354	chrII	512607	512705	+	512695	3.507949	1.169317	512624	512705	82	17.1942189672793
1355	chrII	512893	512991	+	512982	1742.281823	564.974834	512952	512987	36	13.0367208706634
1356	chrII	513087	513522	+	513247	325.264903	45.60335	513129	513363	235	37.0633139106491
1357	chrII	514107	514188	+	514140	2.338633	1.169317	514125	514164	40	6.89435325957046
1358	chrII	515598	515666	+	515656	1478.01626	507.288546	515650	515659	10	6.90351025732362
1359	chrII	515757	516166	+	515950	76.395346	7.0159	515849	516074	226	40.9019296532752
1361	chrII	516219	516564	+	516474	31.571545	5.456811	516240	516475	236	32.3321182979793
1362	chrII	516596	516830	+	516823	33.715291	7.405672	516662	516823	162	30.7259493033984
1363	chrII	516881	516928	+	516926	10.91362	2.728406	516884	516926	43	15.4497976626253
1365	chrII	517408	517422	+	517408	1.559088	0.389772	517408	517422	15	7.81378119121704
1366	chrII	527125	527184	+	527184	88.283407	22.411903	527135	527184	50	16.7485467347445
1367	chrII	528195	528285	+	528270	341.830235	208.138366	528241	528270	30	9.03724704703549
1368	chrII	528381	528520	+	528440	13.836912	3.50795	528405	528491	87	22.2375305987626
1369	chrII	528648	528761	+	528734	7.015896	0.779544	528651	528752	102	26.7901948473855
1370	chrII	528939	528976	+	528954	11.303393	4.092608	528939	528974	36	12.2113759108076
1371	chrII	529007	529099	+	529084	2.143746	0.584658	529009	529084	76	15.1161230237326
1372	chrII	529303	529417	+	529322	10.718733	5.456811	529319	529403	85	14.4955554164827
1373	chrII	529506	529589	+	529513	5.651696	1.559089	529512	529588	77	18.4874172653259
1375	chrII	529926	529994	+	529941	4.287495	1.169317	529941	529965	25	8.36654095599117
1376	chrII	530178	530365	+	530179	5.84658	0.779544	530179	530318	140	25.9674969109351
1378	chrII	532437	532536	+	532468	82.241936	19.878383	532468	532520	53	17.7448564610582
1380	chrII	533471	533505	+	533485	2.923291	0.974431	533471	533505	35	11.2822735723168
1381	chrII	533626	533721	+	533706	597.7157	358.980216	533706	533721	16	5.83179153009671
1382	chrII	533810	534137	+	533843	99.197019	11.693167	533827	534029	203	40.414259985983
1384	chrII	534182	534543	+	534314	125.116878	13.836914	534290	534416	127	30.4785498065211
1385	chrII	534682	534684	+	534683	2.923291	2.143747	534683	534684	2	0.749595110040857
1386	chrII	535143	535248	+	535188	419.589793	157.467977	535182	535217	36	14.7645225153265
1387	chrII	535290	535588	+	535542	29.427794	8.380103	535298	535542	245	35.2709698942866
1388	chrII	535700	535786	+	535782	12.082935	1.753975	535711	535782	72	25.388929780888
1389	chrII	535827	535932	+	535913	15.395999	5.261925	535858	535932	75	19.9663016431525
1390	chrII	536032	536032	+	536032	1.364203	1.364203	536032	536032	1	0
1391	chrII	536389	536554	+	536550	102.89986	15.006231	536433	536550	118	29.3615576284586
1392	chrII	536704	536790	+	536704	3.313063	1.364203	536704	536767	64	15.1306907720709
1394	chrII	537285	537289	+	537287	1.559088	0.584658	537285	537289	5	3.62517554111471
1395	chrII	537696	537721	+	537721	1.364202	0.584658	537696	537721	26	10.0029365684925
1398	chrII	538458	538563	+	538461	17.539748	3.313064	538461	538550	90	22.7486569836464
1400	chrII	538704	538767	+	538755	6.236354	1.169317	538712	538763	52	18.6863896623238
1401	chrII	539000	539067	+	539016	1.753974	0.389772	539000	539067	68	16.5912616152748
1404	chrII	539460	539518	+	539477	9.939189	2.143747	539460	539514	55	18.4636614781413
1405	chrII	539860	540482	+	539943	3800.279126	765.902414	539922	540034	113	25.9975863558563
1406	chrII	540519	540859	+	540631	110.6953	27.868714	540549	540701	153	30.4342462811236
1409	chrII	544776	545584	+	544882	1669.784161	396.203463	544879	545095	217	32.0277157795868
1413	chrII	545731	545769	+	545742	6.821012	1.753975	545733	545766	34	14.7265806856643
1415	chrII	546258	546449	+	546378	74.056713	12.667597	546307	546420	114	29.1982357607566
1416	chrII	546497	546966	+	546560	92.376001	7.210786	546556	546840	285	44.6687075867456
1418	chrII	547021	547129	+	547059	5.846581	1.169317	547041	547129	89	21.7949638206503
1419	chrII	547370	547606	+	547386	167.407161	22.02213	547383	547502	120	27.088724917851
1421	chrII	547925	547995	+	547937	14.616457	7.795444	547933	547955	23	7.65102245705752
1423	chrII	549643	549756	+	549734	316.689927	78.928875	549692	549742	51	18.3673891242693
1424	chrII	549927	550117	+	550096	42.874939	8.380103	549954	550096	143	28.5880248638677
1425	chrII	550154	550302	+	550187	20.073265	3.702836	550154	550290	137	28.3512714176124
1426	chrII	550503	550606	+	550522	4.677266	1.948861	550521	550577	57	11.5519323813292
1427	chrII	550643	550808	+	550751	11.88805	3.118178	550674	550755	82	17.4334289203637
1429	chrII	553345	553754	+	553481	60.804458	8.769875	553403	553578	176	30.0874973602767
1432	chrII	554000	554032	+	554030	1.364202	0.389772	554000	554032	33	12.7201491971055
1433	chrII	554564	554676	+	554583	6.236353	2.143747	554582	554675	94	19.5006801631785
1435	chrII	554758	554783	+	554780	1.364202	0.584658	554758	554783	26	10.0029365684925
1437	chrII	554908	555301	+	555263	74.446486	13.447142	555000	555270	271	34.6210713473118
1438	chrII	555354	555633	+	555479	62.16866	13.642028	555397	555578	182	29.4211724978145
1439	chrII	555785	555885	+	555785	5.846581	0.974431	555785	555883	99	25.3542297315543
1441	chrII	556067	556293	+	556286	2888.017264	2416.197998	556282	556286	5	0.523095589099533
1442	chrII	556387	556598	+	556562	107.772008	47.747097	556428	556591	164	22.7686227375097
1443	chrII	556677	556774	+	556715	55.542537	16.760206	556693	556759	67	19.0060481037407
1444	chrII	556810	557067	+	557006	76.395346	12.472711	556870	557031	162	31.855798609578
1445	chrII	557109	557540	+	557317	147.918545	19.098839	557286	557411	126	30.7868760445678
1446	chrII	557595	558046	+	557813	46.57777	9.939192	557693	557964	272	38.1856580128373
1448	chrII	558095	558136	+	558120	1.948861	1.364203	558119	558120	2	0.543564218119802
